,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,Gene_Symbol,Protein_Name,Organism,Mass
P54277,230.78447148432818,230.26978346238644,240.77926128283363,226.36035942267563,217.47322909289883,217.10143582028894,225.24432896162418,227.18490352813262,210.60000000000002,237.2282695296384,230.5326580391864,212.35156506332478,0.38628276509617654,-0.07427679199962367,0.9999874507963832,PMS1,PMS1 protein homolog 1 (DNA mismatch repair protein PMS1),Homo sapiens (Human),"105,830"
P54278,706.954643299966,736.3952790644693,765.2739458255097,814.0623581696632,806.1610860042055,688.7768285168843,844.7373633941838,723.6609029395427,904.1999999999999,852.0801328436012,869.8511312926503,864.7216010818576,0.5024365420389867,0.04454492509781856,0.9999874507963832,PMS2,Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2),Homo sapiens (Human),"95,797"
P54289,1641.0080109966725,1661.686665050522,1720.2782758595843,1778.181225095957,1666.274692288112,1656.7638032852017,1668.2306300778819,1659.6595632222884,1584.2000000000003,1652.8811224310582,1752.9672105657426,1600.2547313404366,0.6768656746415895,-0.06453824974286304,0.9999874507963832,CACNA2D1,Voltage-dependent calcium channel subunit alpha-2/delta-1 (Voltage-gated calcium channel subunit alpha-2/delta-1) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-1; Voltage-dependent calcium channel subunit delta-1],Homo sapiens (Human),"124,568"
P54577,15908.534987048084,15474.691082290568,15636.569534536115,15170.241451213195,15444.590820733654,15596.063263514505,15795.175583681123,15600.422823910216,15257.599999999999,15081.295602783986,15084.846823954904,15062.677381935755,0.9475639581852195,-0.006001493734028616,0.9999874507963832,YARS1,"Tyrosine--tRNA ligase, cytoplasmic (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS) [Cleaved into: Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed]",Homo sapiens (Human),"59,143"
P54578,5345.750872035636,5513.463624275622,5180.5808699852905,5324.570831583797,5327.129486951046,5279.240386647238,5113.757565309799,5067.904454118403,5273.500000000001,4997.725044434995,5148.18700051406,5110.086466299652,0.5114244791727904,-0.052928284010527175,0.9999874507963832,USP14,Ubiquitin carboxyl-terminal hydrolase 14 (EC 3.4.19.12) (Deubiquitinating enzyme 14) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14),Homo sapiens (Human),"56,069"
P54619,2210.9520942907398,2323.571884100333,2279.443337185834,2318.4928890321185,2262.5465039613005,2292.1223571052096,2297.3024759736513,2254.0953049226273,2241.4999999999995,2203.9244725347057,2246.0244600087112,2066.063284001766,0.8444204201851098,-0.038084724013792565,0.9999874507963832,PRKAG1,5'-AMP-activated protein kinase subunit gamma-1 (AMPK gamma1) (AMPK subunit gamma-1) (AMPKg),Homo sapiens (Human),"37,579"
P54652,113.26584319163281,125.89953608004461,130.26265184468622,135.2132064994056,125.66746092275493,114.80942621418144,123.38647241224129,113.90667708014948,131.9,129.60844945970447,132.30268377878843,131.25167735976805,0.6533534914269258,-0.024596253688010047,0.9999874507963832,HSPA2,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),Homo sapiens (Human),"70,021"
P54687,1800.9836105483091,1874.8266231577795,1806.5332750540383,1758.776699749273,1794.4036122125299,1702.6078450026696,1732.7216379489996,1660.3665701834755,1757.8000000000002,1669.3933384633765,1733.2865361110998,1694.209982848275,0.5156917094773195,-0.11812115380343488,0.9999874507963832,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic (BCAT(c)) (EC 2.6.1.42) (Protein ECA39)",Homo sapiens (Human),"42,966"
P54707,33.10084403660358,32.855566664755145,38.11445394750513,33.474738944678464,36.05704807841884,29.818559308405455,34.23713800216687,32.28665122754582,33.5,32.02872054509982,33.46581647353364,31.741639022918513,0.4632430721090004,-0.05422767391397828,0.9999874507963832,ATP12A,Potassium-transporting ATPase alpha chain 2 (EC 7.2.2.19) (Non-gastric H(+)/K(+) ATPase subunit alpha) (Proton pump),Homo sapiens (Human),"115,511"
P54709,2195.1459096651242,2208.624203575206,2174.6668563542394,2180.341945627637,2225.2919893415315,2238.305438567312,2069.592314358132,2098.7894424485203,2106.2000000000003,1962.0495492472292,2107.0459527364974,2021.7043434672373,0.7573963983888832,-0.06938601494294426,0.9999874507963832,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3 (Sodium/potassium-dependent ATPase subunit beta-3) (ATPB-3) (CD antigen CD298),Homo sapiens (Human),"31,513"
P54725,2365.044674452573,2209.3730483994746,2295.0564869956556,2269.3244503050614,2313.239254211771,2174.3629664674695,2239.070889454731,2328.1739231892343,2319.2999999999993,2284.3281777373013,2381.8818030502325,2310.553258575796,0.9416930350153834,0.013008172296164746,0.9999874507963832,RAD23A,UV excision repair protein RAD23 homolog A (HR23A) (hHR23A),Homo sapiens (Human),"39,609"
P54727,3214.7511376448724,3147.4884020011164,3119.721630136956,3117.634636078634,3185.127948152281,3198.1600789787913,3250.157117269414,3173.361467123944,3129.4,3002.982966962973,3297.8568057520015,3137.343601025266,0.8481627825134924,-0.02681577600960357,0.9999874507963832,RAD23B,UV excision repair protein RAD23 homolog B (HR23B) (hHR23B) (XP-C repair-complementing complex 58 kDa protein) (p58),Homo sapiens (Human),"43,171"
P54750,150.4777128259302,143.02936143517337,160.57053088728065,159.72011699701088,146.02439212569988,149.17252531023158,149.7519138654335,138.80903337974078,168.9,162.38395364445688,155.1045224641235,158.3114246268061,0.35958132700846746,0.15206411812769421,0.9999874507963832,PDE1A,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A (Cam-PDE 1A) (EC 3.1.4.17) (61 kDa Cam-PDE) (hCam-1)",Homo sapiens (Human),"61,252"
P54756,237.09276938423764,254.79445145716096,269.63297441176826,268.261764752966,235.36870129418048,262.86574876955285,241.84127951669123,251.2231402084952,249.1,266.933663195819,254.7216808270514,245.75964013494658,0.750733013751931,0.027399342646233497,0.9999874507963832,EPHA5,Ephrin type-A receptor 5 (EC 2.7.10.1) (Brain-specific kinase) (EPH homology kinase 1) (EHK-1) (EPH-like kinase 7) (EK7) (hEK7),Homo sapiens (Human),"114,803"
P54760,213.77333108007795,211.36145164962142,219.04330762602348,233.47277508759575,214.81219233434393,208.88937269524678,185.60132706437832,215.7156794910969,203.4,222.4585486565094,218.30809813564173,188.94210628392247,0.609088005390156,-0.1457773582436618,0.9999874507963832,EPHB4,Ephrin type-B receptor 4 (EC 2.7.10.1) (Hepatoma transmembrane kinase) (Tyrosine-protein kinase TYRO11),Homo sapiens (Human),"108,270"
P54764,8.930848712231374,7.769265051779707,10.48530158796828,10.127461435918889,10.378043358364092,7.016131601977754,10.242689485412805,5.656055689497078,10.2,8.546523876024047,9.796987724117361,6.586390097255592,0.7475995725563092,-0.10001853926790331,0.9999874507963832,EPHA4,Ephrin type-A receptor 4 (EC 2.7.10.1) (EPH-like kinase 8) (EK8) (hEK8) (Tyrosine-protein kinase TYRO1) (Tyrosine-protein kinase receptor SEK),Homo sapiens (Human),"109,860"
P54802,283.51900673750396,394.4540111831286,285.78186955820115,305.75656472564276,289.18816973595324,283.3560421980561,259.7659861161636,273.7688066374628,291.5,251.00227888323045,292.69584563380715,297.97463632764754,0.26120032823750916,-0.12080095922611851,0.9999874507963832,NAGLU,Alpha-N-acetylglucosaminidase (EC 3.2.1.50) (N-acetyl-alpha-glucosaminidase) (NAG) [Cleaved into: Alpha-N-acetylglucosaminidase 82 kDa form; Alpha-N-acetylglucosaminidase 77 kDa form],Homo sapiens (Human),"82,266"
P54819,8082.418084569393,7813.540502014542,7957.961230027486,7707.69393252758,7864.161932557281,7756.811858595633,7870.179113495335,7770.713510407798,7685.099999999999,7662.82990243515,7569.43015247358,7655.765915937715,0.7519637422458456,-0.04074207996555054,0.9999874507963832,AK2,"Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]",Homo sapiens (Human),"26,478"
P54826,46.284477849897506,23.40140075837261,43.08923207318351,36.41247584975417,37.38756645769628,34.363099096050135,47.23017929384793,38.806826536271615,41.4,57.41936429328777,38.14756281957202,35.55063570566874,0.16430807893446142,0.30744830650946925,0.9207159110340618,GAS1,Growth arrest-specific protein 1 (GAS-1),Homo sapiens (Human),"35,693"
P54852,22.468881283947184,22.746161537138175,6.9646893759497335,15.539082050532036,13.172131954846732,21.765953719771897,0.9483971745752596,17.989399345761537,6.6,4.148797998069925,20.894460544356495,7.221222877713961,0.2249891083877833,-1.6607873990582476,0.9999874507963832,EMP3,Epithelial membrane protein 3 (EMP-3) (Hematopoietic neural membrane protein 1) (HNMP-1) (Protein YMP),Homo sapiens (Human),"18,429"
P54886,5519.902421924149,5163.846696945534,5389.59808631187,5327.353950757028,5289.276239060601,5653.7264109028,5302.204083897902,5921.8117505744185,5161.100000000002,5433.2658582723725,5266.010950222693,5286.728687462193,0.753612051184984,-0.02897001125478842,0.9999874507963832,ALDH18A1,Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)],Homo sapiens (Human),"87,302"
P54920,4153.978727214539,4057.709285898776,4228.714476922798,4031.8119756186416,4159.067401783373,4050.3011535462724,4275.753821855101,3965.602045298638,4121.2,4253.513659541211,4087.3379581043246,3911.9983013795927,0.9929970525622597,-0.0010920363209581377,0.9999874507963832,NAPA,Alpha-soluble NSF attachment protein (SNAP-alpha) (N-ethylmaleimide-sensitive factor attachment protein alpha),Homo sapiens (Human),"33,233"
P55001,58.90107364971643,48.11327995921408,46.074098948590546,48.24073233598005,41.84480302827573,49.9899376640915,45.80758353198504,48.07647336072517,39.5,44.88999433911659,50.19872471030045,33.963553754522806,0.15865781694128878,-0.1953049512348842,0.9049523132427147,MFAP2,Microfibrillar-associated protein 2 (MFAP-2) (Microfibril-associated glycoprotein 1) (MAGP) (MAGP-1),Homo sapiens (Human),"20,826"
P55010,8197.73944055987,8023.310658412599,8206.92974145567,8128.254163148946,8021.030049474093,7864.286238135018,7926.134546795276,8038.66914869772,8006.9000000000015,8087.085985717785,7990.787323617033,8121.177698111256,0.6029101109238184,-0.06274820372585728,0.9999874507963832,EIF5,Eukaryotic translation initiation factor 5 (eIF-5),Homo sapiens (Human),"49,223"
P55011,2125.825512517805,2130.837947454376,2132.87872009854,2085.329349408215,2063.10179890761,2062.2643183722344,2052.141806345947,2143.095212016247,1896.3000000000004,2108.3361666591745,2032.3981082191074,1960.998458835906,0.7677156949958938,-0.03527676990943499,0.9999874507963832,SLC12A2,Solute carrier family 12 member 2 (Basolateral Na-K-Cl symporter) (Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2),Homo sapiens (Human),"131,447"
P55036,3142.4537909268097,3027.486018912181,3085.4339285938195,2928.8463854945576,3093.7878614148854,3011.1961175397255,3154.6535217896867,3025.0471179326864,2959.0,3107.947556314143,3036.7193984507494,2934.831944059046,0.9923339911092655,0.0013788557589183232,0.9999874507963832,PSMD4,26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit RPN10) (26S proteasome regulatory subunit S5A) (Antisecretory factor 1) (AF) (ASF) (Multiubiquitin chain-binding protein),Homo sapiens (Human),"40,737"
P55039,3123.52889722708,3093.9459970659595,3187.378612646182,3092.431945787721,3162.3095579476735,3054.8874825156768,3175.4234199128846,2953.325189536703,3156.999999999998,3301.115591104279,3221.388282100041,3153.373128731839,0.9528204437165748,0.00820903970471249,0.9999874507963832,DRG2,Developmentally-regulated GTP-binding protein 2 (DRG-2) (Translation factor GTPase DRG2) (TRAFAC GTPase DRG2) (EC 3.6.5.-),Homo sapiens (Human),"40,746"
P55060,16050.790648678621,15836.570343618047,15934.67354683637,15223.9711130297,16093.351582469331,15446.013721754027,15371.052367211065,15230.42251422228,15371.699999999999,14976.91184515255,14869.052997005094,15464.367823770785,0.39539750433042653,-0.07112834541895993,0.9999874507963832,CSE1L,Exportin-2 (Exp2) (Cellular apoptosis susceptibility protein) (Chromosome segregation 1-like protein) (Importin-alpha re-exporter),Homo sapiens (Human),"110,417"
P55061,280.2585381600226,273.0475440486916,279.2763904707756,395.1256137326827,406.8059944640796,356.78623771420973,464.0507375196746,471.80931209888126,634.6,586.6400369270874,489.069095148195,622.7709576296612,0.6508028619190769,0.43426875791441333,0.9999874507963832,TMBIM6,Bax inhibitor 1 (BI-1) (Testis-enhanced gene transcript protein) (Transmembrane BAX inhibitor motif-containing protein 6),Homo sapiens (Human),"26,538"
P55072,23059.805773739805,21995.163784000488,22560.00651956674,21771.41358578423,23139.111659933063,22207.57136685546,22737.53774128949,22287.923113450302,22497.90000000001,22219.13660654337,22666.674934344846,23053.714360053036,0.9828358500297552,0.001483673625321669,0.9999874507963832,VCP,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP),Homo sapiens (Human),"89,322"
P55081,954.5376159334912,933.0606510378326,994.1137396067151,948.1159316802232,919.055570485897,920.2294426139459,969.1670726984579,943.4615115397208,971.7999999999998,1024.7531055232716,985.2475088218555,988.593347368797,0.8886649747156881,-0.029283671158409432,0.9999874507963832,MFAP1,Microfibrillar-associated protein 1 (Spliceosome B complex protein MFAP1),Homo sapiens (Human),"51,958"
P55082,96.75086104917321,97.63064396393052,104.0876653988092,106.9954704374942,94.06764941491555,90.41242314366788,100.90945937480764,93.40347520572259,102.50000000000001,95.67128183549248,90.94725772211602,102.4461399464695,0.8224190159079188,0.06355583052781906,0.9999874507963832,MFAP3,Microfibril-associated glycoprotein 3,Homo sapiens (Human),"40,165"
P55084,5749.836336388263,5246.781261233205,5453.0456411762925,5327.12202415926,5476.014493592192,5615.775517237557,5480.028554130766,5634.766924332442,5207.599999999999,5548.187562818912,5375.251698296923,5204.121071905049,0.7268971534656908,-0.041505134996458755,0.9999874507963832,HADHB,"Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase (EC 2.3.1.155) (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)]",Homo sapiens (Human),"51,294"
P55145,2728.657800593422,3125.1166628761116,2654.847748054334,2868.3908523427363,2972.8437407385654,3018.8500792873374,2955.679794563797,3027.639476790373,2906.6,2818.6933598887076,2958.0833996385863,3198.7636725346138,0.6956336975749317,0.07949874347659672,0.9999874507963832,MANF,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),Homo sapiens (Human),"20,700"
P55196,68.54071987879156,77.69265051779706,76.84118827970914,73.28880489504662,78.7666880532249,71.91534892027198,81.65699673092986,72.7431606732541,73.0,79.57394560298117,76.5552226583684,70.4664386308791,0.15093876284164573,0.16699308120020157,0.8784596328852154,AFDN,Afadin (ALL1-fused gene from chromosome 6 protein) (Protein AF-6) (Afadin adherens junction formation factor),Homo sapiens (Human),"206,804"
P55197,43.6619270375756,44.74347825000842,47.451729814163016,51.17846924105576,41.71175119034799,44.64811019440389,56.145112734855374,53.418303734139066,59.0,69.69980636757475,71.61337929310565,61.26136331423273,1.2521619359820412e-08,0.31089855549744944,3.2526834102430854e-07,MLLT10,Protein AF-10 (ALL1-fused gene from chromosome 10 protein),Homo sapiens (Human),"113,320"
P55198,65.28025130131027,64.5878660931084,68.26926289392486,65.32599170497298,66.59244488283625,52.38180071022028,75.20789594381809,64.02340815194609,69.3,83.72274360105109,73.08726240204366,54.754327314534436,0.31954404559725824,0.07106434123628051,0.9999874507963832,MLLT6,Protein AF-17 (ALL1-fused gene from chromosome 17 protein),Homo sapiens (Human),"112,048"
P55199,142.04302237548944,140.22119334416868,153.14663122280677,134.98127990163647,137.37602266039647,146.14283211846845,153.450662846277,139.8302656570111,172.70000000000002,146.1206654920228,153.28384332955304,144.26574935916463,0.1364890920590151,0.11983958263336184,0.822458577141775,ELL,RNA polymerase II elongation factor ELL (Eleven-nineteen lysine-rich leukemia protein),Homo sapiens (Human),"68,265"
P55201,449.02322692052184,441.3504183029074,495.79404150991616,475.68145202449557,461.22419617652713,444.6473402753402,478.4663745732185,486.57790195479026,473.29999999999995,473.79273137958535,453.00230848241773,446.44615285734886,0.7577674800968621,-0.023255598149674147,0.9999874507963832,BRPF1,Peregrin (Bromodomain and PHD finger-containing protein 1) (Protein Br140),Homo sapiens (Human),"137,499"
